,Crop,Crop_Year,Season,State,Annual_Rainfall,Yield,Fertilizer_per_ha,Pesticide_per_ha
15408,jowar,2017,kharif,bihar,1112.0,1.09,157.44,0.37999999999999995
15409,jute,2017,kharif,bihar,1112.0,17.72428571,157.44,0.38
15410,khesari,2017,rabi,bihar,1112.0,0.884411765,157.44,0.38000000000000006
15411,linseed,2017,rabi,bihar,1112.0,0.846363636,157.44,0.38
15412,maize,2017,autumn,bihar,1112.0,2.639189189,157.44,0.38
15413,maize,2017,rabi,bihar,1112.0,5.3121875,157.44,0.38
15414,maize,2017,summer,bihar,1112.0,4.354705882,157.44,0.38
15415,masoor,2017,rabi,bihar,1112.0,0.889473684,157.44,0.38
15416,mesta,2017,kharif,bihar,1112.0,1.500769231,157.44,0.38
15417,moong(green gram),2017,kharif,bihar,1112.0,1.009655172,157.44,0.38
15418,moong(green gram),2017,summer,bihar,1112.0,0.855526316,157.44,0.38
15419,onion,2017,rabi,bihar,1112.0,13.78428571,157.44,0.37999999999999995
15420,other  rabi pulses,2017,rabi,bihar,1112.0,1.002857143,157.44,0.38
15421,other kharif pulses,2017,kharif,bihar,1112.0,0.8655,157.44,0.38
15422,peas & beans (pulses),2017,rabi,bihar,1112.0,1.012777778,157.44,0.38
15423,potato,2017,rabi,bihar,1112.0,14.39783784,157.44,0.38
15424,potato,2017,winter,bihar,1112.0,13.43027778,157.44,0.38
15425,ragi,2017,kharif,bihar,1112.0,1.0752,157.44,0.38
15426,rapeseed &mustard,2017,rabi,bihar,1112.0,1.191052632,157.44,0.38
15427,rice,2017,autumn,bihar,1112.0,1.78173913,157.44,0.38
15428,rice,2017,summer,bihar,1112.0,2.034285714,157.44,0.38
15429,rice,2017,winter,bihar,1112.0,2.466842105,157.44,0.38
15430,safflower,2017,rabi,bihar,1112.0,0.905,157.44,0.37999999999999995
15431,sannhamp,2017,kharif,bihar,1112.0,0.86,157.44,0.38
15432,sesamum,2017,kharif,bihar,1112.0,0.886363636,157.44,0.38
15433,small millets,2017,kharif,bihar,1112.0,0.788,157.44,0.38
15434,sugarcane,2017,whole year,bihar,1112.0,57.5275,157.44,0.38
15435,sunflower,2017,rabi,bihar,1112.0,1.377368421,157.44,0.38
15436,tobacco,2017,whole year,bihar,1112.0,1.758888889,157.44,0.38
15437,turmeric,2017,whole year,bihar,1112.0,1.032222222,157.44,0.37999999999999995
15438,urad,2017,kharif,bihar,1112.0,0.884814815,157.44,0.38
15439,wheat,2017,rabi,bihar,1112.0,2.866315789,157.43999998096427,0.38
15440,arhar/tur,2017,kharif,chhattisgarh,1124.5,0.374814815,157.44,0.38
15441,bajra,2017,kharif,chhattisgarh,1124.5,0.271666667,157.44,0.38
15442,bajra,2017,whole year,chhattisgarh,1124.5,17.08227273,157.44,0.38
15443,barley,2017,rabi,chhattisgarh,1124.5,0.927142857,157.44,0.38
15444,castor seed,2017,kharif,chhattisgarh,1124.5,0.33,157.44,0.37999999999999995
15445,coriander,2017,whole year,chhattisgarh,1124.5,0.265,157.44,0.38
15446,cotton(lint),2017,whole year,chhattisgarh,1124.5,1.9925,157.44000000000003,0.37999999999999995
15447,dry chillies,2017,whole year,chhattisgarh,1124.5,0.682692308,157.44,0.38
15448,garlic,2017,whole year,chhattisgarh,1124.5,2.96,157.44,0.38
15449,ginger,2017,whole year,chhattisgarh,1124.5,1.187619048,157.44,0.38
15450,gram,2017,rabi,chhattisgarh,1124.5,0.9324,157.44,0.38
15451,groundnut,2017,kharif,chhattisgarh,1124.5,1.26047619,157.44,0.38
15452,horse-gram,2017,kharif,chhattisgarh,1124.5,0.4,157.44,0.38
15453,horse-gram,2017,rabi,chhattisgarh,1124.5,0.256363636,157.44,0.38
15454,jowar,2017,whole year,chhattisgarh,1124.5,1.263181818,157.44,0.38
15456,khesari,2017,rabi,chhattisgarh,1124.5,0.540416667,157.44,0.38
15457,linseed,2017,rabi,chhattisgarh,1124.5,0.21625,157.44,0.38
15458,maize,2017,kharif,chhattisgarh,1124.5,2.26037037,157.44,0.38
15459,masoor,2017,rabi,chhattisgarh,1124.5,0.335909091,157.44,0.38
15460,mesta,2017,kharif,chhattisgarh,1124.5,1.815555556,157.44,0.38
15461,moong(green gram),2017,kharif,chhattisgarh,1124.5,0.413076923,157.44000000000003,0.37999999999999995
15462,moong(green gram),2017,rabi,chhattisgarh,1124.5,0.31625,157.44,0.38
15463,niger seed,2017,kharif,chhattisgarh,1124.5,0.252222222,157.44000000000003,0.37999999999999995
15464,onion,2017,whole year,chhattisgarh,1124.5,6.250869565,157.44,0.38
15465,other  rabi pulses,2017,rabi,chhattisgarh,1124.5,0.19625,157.44,0.38
15466,other kharif pulses,2017,kharif,chhattisgarh,1124.5,0.202,157.44,0.38
15467,peas & beans (pulses),2017,rabi,chhattisgarh,1124.5,0.36,157.44,0.38
15468,potato,2017,kharif,chhattisgarh,1124.5,4.111111111,157.44,0.38
15469,potato,2017,rabi,chhattisgarh,1124.5,4.736956522,157.44,0.38
15470,ragi,2017,kharif,chhattisgarh,1124.5,0.194666667,157.44,0.38
15471,rapeseed &mustard,2017,rabi,chhattisgarh,1124.5,0.424444444,157.44,0.38
15472,rice,2017,kharif,chhattisgarh,1124.5,1.386296296,157.4399999899412,0.37999999999999995
15473,safflower,2017,rabi,chhattisgarh,1124.5,0.280909091,157.44000000000003,0.37999999999999995
15474,sannhamp,2017,kharif,chhattisgarh,1124.5,0.395555556,157.44,0.38
15475,sesamum,2017,kharif,chhattisgarh,1124.5,0.307777778,157.44,0.38
15476,small millets,2017,kharif,chhattisgarh,1124.5,0.893333333,157.44,0.38
15477,soyabean,2017,kharif,chhattisgarh,1124.5,0.396,157.44,0.38
15478,sugarcane,2017,whole year,chhattisgarh,1124.5,1.823181818,157.44,0.38
15479,sunflower,2017,kharif,chhattisgarh,1124.5,0.050666667,157.44,0.38
15480,sweet potato,2017,whole year,chhattisgarh,1124.5,5.702083333,157.44,0.38
15481,tobacco,2017,whole year,chhattisgarh,1124.5,0.4175,157.44,0.38
15482,turmeric,2017,whole year,chhattisgarh,1124.5,1.403,157.44,0.38
15483,urad,2017,kharif,chhattisgarh,1124.5,0.328518519,157.44,0.38
15484,urad,2017,rabi,chhattisgarh,1124.5,0.2795,157.44,0.38
15485,wheat,2017,rabi,chhattisgarh,1124.5,1.497692308,157.44,0.38
15486,arhar/tur,2017,kharif,gujarat,814.8,1.295625,157.44,0.38
15487,bajra,2017,kharif,gujarat,814.8,1.644,157.44,0.38
15488,bajra,2017,summer,gujarat,814.8,2.874137931,157.44,0.38
15489,banana,2017,whole year,gujarat,814.8,71.83,157.44,0.38
15490,castor seed,2017,kharif,gujarat,814.8,2.466333333,157.44,0.38
15491,cotton(lint),2017,kharif,gujarat,814.8,3.962,157.44000000761474,0.38
15492,dry chillies,2017,whole year,gujarat,814.8,1.078181818,157.44,0.38
15493,garlic,2017,whole year,gujarat,814.8,6.755652174,157.44,0.38
15494,gram,2017,rabi,gujarat,814.8,1.22,157.44,0.38
15495,groundnut,2017,kharif,gujarat,814.8,2.406451613,157.44,0.38
15496,groundnut,2017,summer,gujarat,814.8,1.817241379,157.44,0.38
15497,guar seed,2017,whole year,gujarat,814.8,0.665909091,157.44,0.38
15498,jowar,2017,kharif,gujarat,814.8,1.416842105,157.44,0.38
15499,jowar,2017,rabi,gujarat,814.8,1.223529412,157.44,0.38
15500,maize,2017,kharif,gujarat,814.8,1.676363636,157.44,0.38
15501,maize,2017,rabi,gujarat,814.8,2.460952381,157.44,0.38
15502,maize,2017,summer,gujarat,814.8,2.028888889,157.44,0.38
15503,moong(green gram),2017,kharif,gujarat,814.8,0.626333333,157.44,0.38
15504,moong(green gram),2017,summer,gujarat,814.8,0.7928125,157.44,0.38
15505,moth,2017,kharif,gujarat,814.8,0.678235294,157.44,0.38
15506,onion,2017,rabi,gujarat,814.8,28.7637931,157.44,0.38
15507,onion,2017,summer,gujarat,814.8,25.194,157.44,0.38
15508,other  rabi pulses,2017,rabi,gujarat,814.8,0.876470588,157.44,0.38000000000000006
15509,other cereals,2017,kharif,gujarat,814.8,0.774615385,157.44,0.38
15510,other kharif pulses,2017,kharif,gujarat,814.8,0.641428571,157.44,0.38
15511,potato,2017,whole year,gujarat,814.8,27.283125,157.44,0.38
15512,ragi,2017,kharif,gujarat,814.8,0.876666667,157.44,0.37999999999999995
15513,rapeseed &mustard,2017,rabi,gujarat,814.8,1.76,157.44,0.38
15514,rice,2017,kharif,gujarat,814.8,2.0375,157.44000004983343,0.38
15515,rice,2017,summer,gujarat,814.8,2.657857143,157.44,0.38000000000000006
15516,sesamum,2017,kharif,gujarat,814.8,0.60862069,157.44,0.38
15517,sesamum,2017,summer,gujarat,814.8,0.71875,157.44,0.38
15518,small millets,2017,rabi,gujarat,814.8,1.39,157.44,0.38
15519,soyabean,2017,kharif,gujarat,814.8,1.001176471,157.44,0.38
15520,sugarcane,2017,whole year,gujarat,814.8,61.96529412,157.44,0.37999999999999995
15521,tobacco,2017,kharif,gujarat,814.8,1.738,157.44,0.37999999999999995
15522,tobacco,2017,rabi,gujarat,814.8,3.481666667,157.44,0.38
15523,urad,2017,kharif,gujarat,814.8,0.6625,157.44,0.38
15524,urad,2017,summer,gujarat,814.8,0.815625,157.44,0.38
15525,wheat,2017,rabi,gujarat,814.8,2.926666667,157.4399999811103,0.38
15526,arhar/tur,2017,kharif,haryana,417.1,1.108333333,157.44,0.38
15527,bajra,2017,kharif,haryana,417.1,1.69047619,157.44,0.38
15528,barley,2017,rabi,haryana,417.1,3.711333333,157.44,0.38
15529,castor seed,2017,kharif,haryana,417.1,1.0,157.44,0.38
15530,coriander,2017,whole year,haryana,417.1,2.690588235,157.44,0.38
15531,cotton(lint),2017,kharif,haryana,417.1,2.69375,157.44,0.38
15532,garlic,2017,whole year,haryana,417.1,12.01368421,157.44,0.38
15533,ginger,2017,whole year,haryana,417.1,7.713333333,157.44,0.38
15534,gram,2017,rabi,haryana,417.1,1.284615385,157.44,0.38
15535,groundnut,2017,kharif,haryana,417.1,1.416666667,157.44,0.38
15536,guar seed,2017,kharif,haryana,417.1,0.766923077,157.44,0.38
15537,horse-gram,2017,kharif,haryana,417.1,0.145,157.44,0.38
15538,jowar,2017,kharif,haryana,417.1,0.478181818,157.44,0.38
15539,maize,2017,kharif,haryana,417.1,2.711,157.44,0.38
15540,masoor,2017,rabi,haryana,417.1,0.846,157.44,0.38
15541,moong(green gram),2017,kharif,haryana,417.1,0.416666667,157.44,0.38
15542,moth,2017,kharif,haryana,417.1,0.3625,157.44000000000003,0.37999999999999995
15543,onion,2017,whole year,haryana,417.1,23.97666667,157.44,0.38
15544,peas & beans (pulses),2017,kharif,haryana,417.1,9.862857143,157.44,0.38
15545,peas & beans (pulses),2017,rabi,haryana,417.1,1.221111111,157.44,0.38
15546,potato,2017,whole year,haryana,417.1,26.06142857,157.44,0.38
15547,rapeseed &mustard,2017,rabi,haryana,417.1,2.027727273,157.44,0.38
15548,rice,2017,kharif,haryana,417.1,3.096190476,157.44,0.38
15549,sesamum,2017,kharif,haryana,417.1,0.4875,157.44,0.38
15550,sugarcane,2017,whole year,haryana,417.1,82.12473684,157.44,0.38
15551,sunflower,2017,kharif,haryana,417.1,3.553333333,157.44,0.38
15552,turmeric,2017,whole year,haryana,417.1,12.501,157.44,0.38
15553,urad,2017,kharif,haryana,417.1,0.32,157.44,0.38
15554,wheat,2017,rabi,haryana,417.1,4.705454545,157.44,0.38
15555,other oilseeds,2017,rabi,haryana,417.1,1.2,157.44,0.38
15556,arhar/tur,2017,kharif,himachal pradesh,1182.2,0.5,157.44,0.38
15557,bajra,2017,kharif,himachal pradesh,1182.2,0.718,157.44,0.38
15558,barley,2017,rabi,himachal pradesh,1182.2,1.69,157.44,0.38
15559,coriander,2017,rabi,himachal pradesh,1182.2,0.207142857,157.44,0.38
15560,garlic,2017,rabi,himachal pradesh,1182.2,0.584444444,157.44,0.38
15561,gram,2017,rabi,himachal pradesh,1182.2,1.027777778,157.44,0.38
15562,groundnut,2017,kharif,himachal pradesh,1182.2,0.9275,157.44,0.38
15563,horse-gram,2017,kharif,himachal pradesh,1182.2,0.561,157.44,0.38
15564,linseed,2017,rabi,himachal pradesh,1182.2,0.295,157.44,0.38
15565,maize,2017,kharif,himachal pradesh,1182.2,2.886666667,157.44000000000003,0.37999999999999995
15566,masoor,2017,rabi,himachal pradesh,1182.2,0.848888889,157.44,0.38
15567,moong(green gram),2017,kharif,himachal pradesh,1182.2,0.725714286,157.44,0.38
15568,moth,2017,kharif,himachal pradesh,1182.2,0.58,157.44,0.38
15569,onion,2017,rabi,himachal pradesh,1182.2,6.06,157.44,0.38
15570,other  rabi pulses,2017,rabi,himachal pradesh,1182.2,3.981666667,157.44,0.38
15571,other kharif pulses,2017,kharif,himachal pradesh,1182.2,0.928333333,157.44,0.38
15572,peas & beans (pulses),2017,rabi,himachal pradesh,1182.2,2.057272727,157.44,0.38
15573,potato,2017,kharif,himachal pradesh,1182.2,10.488,157.44,0.38
15574,potato,2017,rabi,himachal pradesh,1182.2,5.426,157.44,0.38
15575,ragi,2017,kharif,himachal pradesh,1182.2,0.924285714,157.44,0.38
15576,rapeseed &mustard,2017,rabi,himachal pradesh,1182.2,0.51,157.44,0.38
15577,rice,2017,kharif,himachal pradesh,1182.2,1.618181818,157.44,0.38
15578,sesamum,2017,kharif,himachal pradesh,1182.2,0.447777778,157.44,0.38
15579,small millets,2017,kharif,himachal pradesh,1182.2,0.825714286,157.44,0.38
15580,soyabean,2017,kharif,himachal pradesh,1182.2,1.684285714,157.44,0.38
15581,sugarcane,2017,whole year,himachal pradesh,1182.2,17.11714286,157.44,0.38
15582,turmeric,2017,kharif,himachal pradesh,1182.2,0.66375,157.44,0.38
15583,urad,2017,kharif,himachal pradesh,1182.2,0.729090909,157.44,0.38
15584,wheat,2017,rabi,himachal pradesh,1182.2,1.608333333,157.44,0.38
15585,arhar/tur,2017,kharif,jharkhand,1165.7,1.065416667,157.44,0.38
15586,bajra,2017,kharif,jharkhand,1165.7,0.64,157.44,0.38
15587,castor seed,2017,kharif,jharkhand,1165.7,0.483333333,157.44,0.38
15588,gram,2017,rabi,jharkhand,1165.7,1.2325,157.44,0.38
15589,groundnut,2017,kharif,jharkhand,1165.7,0.926666667,157.44,0.38
15590,horse-gram,2017,kharif,jharkhand,1165.7,0.631,157.44000000000003,0.37999999999999995
15591,jowar,2017,kharif,jharkhand,1165.7,0.702857143,157.44,0.38
15592,linseed,2017,rabi,jharkhand,1165.7,0.582608696,157.44,0.38
15593,maize,2017,kharif,jharkhand,1165.7,2.102916667,157.44,0.38
15594,maize,2017,rabi,jharkhand,1165.7,1.887777778,157.44,0.38
15595,masoor,2017,rabi,jharkhand,1165.7,0.899583333,157.44,0.38
15596,moong(green gram),2017,kharif,jharkhand,1165.7,0.79125,157.44,0.38
15597,niger seed,2017,kharif,jharkhand,1165.7,0.515882353,157.44,0.38
15598,other  rabi pulses,2017,rabi,jharkhand,1165.7,0.699583333,157.44,0.38
15599,other kharif pulses,2017,kharif,jharkhand,1165.7,0.665454545,157.44,0.38
15600,peas & beans (pulses),2017,rabi,jharkhand,1165.7,1.19625,157.44,0.38
15601,ragi,2017,kharif,jharkhand,1165.7,0.912857143,157.44,0.38
15602,rapeseed &mustard,2017,rabi,jharkhand,1165.7,0.734583333,157.44,0.38
15603,rice,2017,kharif,jharkhand,1165.7,2.023333333,157.4399999769507,0.38
15604,safflower,2017,rabi,jharkhand,1165.7,0.537692308,157.44,0.38
15605,sesamum,2017,kharif,jharkhand,1165.7,0.419047619,157.44,0.38
15606,soyabean,2017,kharif,jharkhand,1165.7,0.857692308,157.44,0.38
15607,sunflower,2017,kharif,jharkhand,1165.7,0.757777778,157.44,0.38
15608,sunflower,2017,rabi,jharkhand,1165.7,0.493,157.44,0.38
15609,urad,2017,kharif,jharkhand,1165.7,0.825833333,157.44,0.38
15610,wheat,2017,rabi,jharkhand,1165.7,2.164583333,157.44,0.38
15611,arhar/tur,2017,kharif,madhya pradesh,800.0,1.216956522,157.44,0.38
15612,bajra,2017,kharif,madhya pradesh,800.0,1.604347826,157.44,0.38
15613,banana,2017,whole year,madhya pradesh,800.0,47.73208333,157.44,0.38
15614,barley,2017,kharif,madhya pradesh,800.0,2.255405405,157.44,0.38
15615,castor seed,2017,kharif,madhya pradesh,800.0,0.508,157.44,0.38
15616,coriander,2017,whole year,madhya pradesh,800.0,1.603877551,157.43999998284716,0.38
15617,cotton(lint),2017,kharif,madhya pradesh,800.0,1.484,157.44,0.38
15618,dry chillies,2017,whole year,madhya pradesh,800.0,2.935581395,157.4400000423662,0.38
15619,garlic,2017,whole year,madhya pradesh,800.0,10.2188,157.44,0.38
15620,ginger,2017,whole year,madhya pradesh,800.0,16.20208333,157.43999999146448,0.38
15621,gram,2017,rabi,madhya pradesh,800.0,1.420196078,157.44,0.38
15622,groundnut,2017,kharif,madhya pradesh,800.0,1.308684211,157.44,0.38
15623,groundnut,2017,summer,madhya pradesh,800.0,1.668461538,157.44,0.37999999999999995
15624,horse-gram,2017,kharif,madhya pradesh,800.0,0.34875,157.44,0.38
15625,jowar,2017,kharif,madhya pradesh,800.0,2.2274,157.44,0.38
15626,jute,2017,kharif,madhya pradesh,800.0,1.358,157.44,0.38
15627,linseed,2017,rabi,madhya pradesh,800.0,0.675609756,157.44,0.38
15628,maize,2017,kharif,madhya pradesh,800.0,2.5508,157.44,0.38
15629,maize,2017,summer,madhya pradesh,800.0,3.540357143,157.44,0.38
15630,masoor,2017,rabi,madhya pradesh,800.0,1.008888889,157.44,0.38
15631,mesta,2017,kharif,madhya pradesh,800.0,1.083333333,157.44,0.38
15632,moong(green gram),2017,kharif,madhya pradesh,800.0,0.594509804,157.44,0.38
15633,moong(green gram),2017,summer,madhya pradesh,800.0,1.02255814,157.44,0.38
15634,niger seed,2017,kharif,madhya pradesh,800.0,0.334761905,157.44,0.38
15635,onion,2017,whole year,madhya pradesh,800.0,23.00568627,157.43999997348632,0.38
15636,other  rabi pulses,2017,rabi,madhya pradesh,800.0,0.678571429,157.44000000000003,0.37999999999999995
15637,other cereals,2017,rabi,madhya pradesh,800.0,0.62,157.44,0.38
15638,other kharif pulses,2017,kharif,madhya pradesh,800.0,0.63,157.44,0.38
15639,peas & beans (pulses),2017,rabi,madhya pradesh,800.0,0.930263158,157.44,0.38
15640,potato,2017,whole year,madhya pradesh,800.0,21.3776,157.43999998239053,0.38
15641,rapeseed &mustard,2017,rabi,madhya pradesh,800.0,0.95673913,157.44,0.38
15642,rice,2017,kharif,madhya pradesh,800.0,1.806888889,157.44,0.38
15643,rice,2017,summer,madhya pradesh,800.0,1.965294118,157.44,0.38
15644,safflower,2017,rabi,madhya pradesh,800.0,0.653333333,157.44,0.38
15645,sesamum,2017,whole year,madhya pradesh,800.0,0.498536585,157.44,0.38
15646,small millets,2017,kharif,madhya pradesh,800.0,0.942857143,157.44,0.38
15647,soyabean,2017,kharif,madhya pradesh,800.0,1.008,157.44,0.38
15648,sugarcane,2017,whole year,madhya pradesh,800.0,44.49714286,157.44,0.37999999999999995
15649,sunflower,2017,kharif,madhya pradesh,800.0,0.615,157.44,0.38
15650,sunflower,2017,rabi,madhya pradesh,800.0,1.0,157.44,0.38
15651,sweet potato,2017,whole year,madhya pradesh,800.0,17.36147059,157.44000000000003,0.38000000000000006
15652,turmeric,2017,whole year,madhya pradesh,800.0,19.065,157.44,0.38
15653,urad,2017,kharif,madhya pradesh,800.0,0.742941176,157.44,0.38
15654,urad,2017,summer,madhya pradesh,800.0,1.316923077,157.44,0.38
15655,wheat,2017,rabi,madhya pradesh,800.0,3.345882353,157.44,0.38
15656,arhar/tur,2017,kharif,maharashtra,1129.5,0.813225806,157.44,0.38
15657,bajra,2017,kharif,maharashtra,1129.5,0.609047619,157.4399999746139,0.37999999999999995
15658,castor seed,2017,kharif,maharashtra,1129.5,0.257,157.44,0.38000000000000006
15659,cotton(lint),2017,kharif,maharashtra,1129.5,1.647407407,157.43999999540316,0.38
15660,gram,2017,rabi,maharashtra,1129.5,0.904375,157.4399999820953,0.38
15661,groundnut,2017,kharif,maharashtra,1129.5,1.011666667,157.44,0.38
15662,groundnut,2017,summer,maharashtra,1129.5,1.3459375,157.44,0.37999999999999995
15663,jowar,2017,kharif,maharashtra,1129.5,0.904230769,157.44,0.38
15664,jowar,2017,rabi,maharashtra,1129.5,0.785384615,157.44,0.37999999999999995
15665,linseed,2017,rabi,maharashtra,1129.5,0.2975,157.44,0.38
15666,maize,2017,kharif,maharashtra,1129.5,2.253461538,157.44,0.38
15667,maize,2017,rabi,maharashtra,1129.5,1.973793103,157.44,0.38
15668,maize,2017,summer,maharashtra,1129.5,1.334444444,157.44,0.38
15669,moong(green gram),2017,kharif,maharashtra,1129.5,0.3575,157.44000000000003,0.37999999999999995
15670,niger seed,2017,kharif,maharashtra,1129.5,0.154375,157.44,0.38
15671,other  rabi pulses,2017,rabi,maharashtra,1129.5,0.575555556,157.44,0.38
15672,other cereals,2017,kharif,maharashtra,1129.5,0.437142857,157.44,0.38
15673,other cereals,2017,rabi,maharashtra,1129.5,0.551428571,157.44000000000003,0.37999999999999995
15674,other cereals,2017,summer,maharashtra,1129.5,0.712727273,157.44,0.38
15675,other kharif pulses,2017,kharif,maharashtra,1129.5,0.345714286,157.44,0.38
15676,other summer pulses,2017,summer,maharashtra,1129.5,0.334666667,157.44,0.38
15677,ragi,2017,kharif,maharashtra,1129.5,1.120833333,157.44,0.38
15678,rapeseed &mustard,2017,rabi,maharashtra,1129.5,0.412692308,157.44,0.38
15679,rice,2017,kharif,maharashtra,1129.5,1.637916667,157.44,0.37999999999999995
15680,rice,2017,summer,maharashtra,1129.5,2.535833333,157.44,0.38
15681,safflower,2017,rabi,maharashtra,1129.5,0.613529412,157.44,0.38
15682,sesamum,2017,kharif,maharashtra,1129.5,0.228571429,157.44,0.38
15683,sesamum,2017,rabi,maharashtra,1129.5,0.589333333,157.44,0.38
15684,sesamum,2017,summer,maharashtra,1129.5,0.425714286,157.44,0.38
15685,soyabean,2017,kharif,maharashtra,1129.5,1.225357143,157.44000001082915,0.38
15686,sugarcane,2017,whole year,maharashtra,1129.5,66.33833333,157.44,0.38
15687,sunflower,2017,kharif,maharashtra,1129.5,0.542352941,157.44,0.38
